track_id,track_name,artist_name,main_artist,canonical_title,track_genre,popularity
2vmfvSoZBFAt9hhRoEByLi,volví,aventura;bad bunny,aventura,volvi,latino,83
2xLMifQCjDGFmkHkpNLD9h,sicko mode,travis scott,travis scott,sicko mode,hip-hop,83
32OlwWuMpZ6b0aN2RZOeMS,uptown funk (feat. bruno mars),mark ronson;bruno mars,mark ronson,uptown funk,dance,83
35wvL50xvKpCHEJPxLOLPI,si estuviésemos juntos,bad bunny,bad bunny,si estuviesemos juntos,latino,83
3GCdLUSnKSMJhs4Tj6CV3s,all the stars (with sza),kendrick lamar;sza,kendrick lamar,all the stars,hip-hop,83
3cBsEDNhFI9E82vPj3kvi3,wasted on you,morgan wallen,morgan wallen,wasted on you,country,83
3dYD57lRAUcMHufyqn9GcI,take me to church,hozier,hozier,take me to church,singer-songwriter,83
3ee8Jmje8o58CHK66QrVC2,sad!,xxxtentacion,xxxtentacion,sad,emo,83
3hRV0jL3vUpRrcy398teAU,the night we met,lord huron,lord huron,the night we met,folk,83
3jjsRKEsF42ccXf8kWR3nu,washing machine heart,mitski,mitski,washing machine heart,indie-pop,83
3khEEPRyBeOUabbmOPJzAG,kick back,kenshi yonezu,kenshi yonezu,kick back,anime,83
3sa06xVNmLLYIxdNNmVQN8,where did you go? (feat. mnek),jax jones;mnek,jax jones,where did you go,edm,83
40iJIUlhi6renaREYGeIDS,fair trade (with travis scott),drake;travis scott,drake,fair trade,hip-hop,83
47EiUVwUp4C9fGccaPuUCS,dákiti,bad bunny;jhayco,bad bunny,dakiti,latin,83
48QmG1dfvMuYLxMPt7KSRA,no lie,sean paul;dua lipa,sean paul,no lie,dance,83
4CeeEOM32jQcH3eN9Q2dGj,smells like teen spirit,nirvana,nirvana,smells like teen spirit,alt-rock,83
4HBZA5flZLE435QTztThqH,stuck with u (with justin bieber),ariana grande;justin bieber,ariana grande,stuck with u,dance,83
4bHsxqR3GMrXTxEPLuK5ue,don't stop believin',journey,journey,don t stop believin,hard-rock,83
4jPy3l0RUwlUI9T5XHBW2m,mood (feat. iann dior),24kgoldn;iann dior,24kgoldn,mood,pop,83
4kbj5MwxO1bq9wjT5g9HaA,shut up and dance,walk the moon,walk the moon,shut up and dance,alt-rock,83
4nVBt6MZDDP6tRVdQTgxJg,story of my life,one direction,one direction,story of my life,pop,83
4pt5fDVTg5GhEvEtlz9dKk,i wanna be your slave,måneskin,maneskin,i wanna be your slave,indie-pop,83
4r9jkMEnArtWGH2rL2FZl0,a tu merced,bad bunny,bad bunny,a tu merced,latino,83
5GF0X7GdNmnouKcdhhRmtm,party en el barrio (feat. duki),paulo londra;duki,paulo londra,party en el barrio,latino,83
5YbPxJwPfrj7uswNwoF1pJ,last last,burna boy,burna boy,last last,dancehall,83
5aucVLKiumD89mxVCB4zvS,rush hour (feat. j-hope of bts),crush;j-hope,crush,rush hour,k-pop,83
5cF0dROlMOK5uNZtivgu50,attention,charlie puth,charlie puth,attention,dance,83
5r43qanLhUCdBj8HN3fa6B,sunshine,onerepublic,onerepublic,sunshine,piano,83
60ynsPSSKe6O3sfwRnIBRf,streets,doja cat,doja cat,streets,dance,83
63WuQOXohQIxOxIFA2K7bR,supermodel,måneskin,maneskin,supermodel,indie-pop,83
6C1RD7YQVvt3YQj0CmuTeu,diles,bad bunny;ozuna;farruko;arcangel;ñengo flow;dj luian;mambo kingz,bad bunny,diles,latino,83
6EtKlIQmGPB9SX8UjDJG5s,formula,labrinth,labrinth,formula,indie-pop,83
6JIC3hbC28JZKZ8AlAqX8h,cold heart - pnau remix,elton john;dua lipa;pnau,elton john,cold heart pnau remix,rock,83
6Qyc6fS4DsZjB2mRW9DsQs,iris,the goo goo dolls,the goo goo dolls,iris,rock,83
6TsVhM8qIkWN5cJVDIVbbz,besos moja2,wisin & yandel;rosalía,wisin,besos moja2,latino,83
6XO8RlYuJCiI0v3IA48FeJ,bye bye,marshmello;juice wrld,marshmello,bye bye,dance,83
6Z8R6UsFuGXGtiIxiD8ISb,safe and sound,capital cities,capital cities,safe and sound,rock,83
6ZOcbKub95XSDESsKKuH41,desesperados,rauw alejandro;chencho corleone,rauw alejandro,desesperados,latino,83
6dBUzqjtbnIa1TwYbyw5CM,lovers rock,tv girl,tv girl,lovers rock,indie-pop,83
6jjYDGxVJsWS0a5wlVF5vS,butter,bts,bts,butter,k-pop,83
7AQim7LbvFVZJE3O8TYgf2,fuck love (feat. trippie redd),xxxtentacion;trippie redd,xxxtentacion,fuck love,emo,83
7FIWs0pqAYbP91WWM0vlTQ,godzilla (feat. juice wrld),eminem;juice wrld,eminem,godzilla,hip-hop,83
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),powfu;beabadoobee,powfu,death bed,sad,83
7hynhxDoDpgMIV12JuVtNa,un peso,j balvin;bad bunny;marciano cantero,j balvin,un peso,latino,83
7iL6o9tox1zgHpKUfh9vuC,in da club,50 cent,50 cent,in da club,hip-hop,83
7xoUc6faLbCqZO6fQEYprd,one last time,ariana grande,ariana grande,one last time,dance,83
7zwn1eykZtZ5LODrf7c0tS,you get me so high,the neighbourhood,the neighbourhood,you get me so high,alt-rock,83
03a359wbiUsjN9h6yzXvmS,she don't give a fo,duki;khea,duki,she don t give a fo,latino,82
06KyNuuMOX1ROXRhj787tj,we don't talk anymore (feat. selena gomez),charlie puth;selena gomez,charlie puth,we don t talk anymore,dance,82
09CtPGIpYB4BrO8qb1RGsF,sorry,justin bieber,justin bieber,sorry,pop,82
0AS63m1wHv9n4VVRizK6Hc,mercy,shawn mendes,shawn mendes,mercy,dance,82
0COqiPhxzoWICwFCS4eZcp,bring me to life,evanescence,evanescence,bring me to life,alternative,82
0Fs9cdPDhptWEDJmiCbkEW,she knows (feat. amber coffman & cults),j. cole;cults;amber coffman,j. cole,she knows,hip-hop,82
0GONea6G2XdnHWjNZd6zt3,summer of '69,bryan adams,bryan adams,summer of,rock,82
0NlGoUyOJSuSHmngoibVAs,all i want,kodaline,kodaline,all i want,rock,82
0U1W2LZVUX7qTm7dDpqxh6,when you're gone,shawn mendes,shawn mendes,when you re gone,dance,82
0qOnSQQF0yzuPWsXrQ9paz,stereo hearts (feat. adam levine),gym class heroes;adam levine,gym class heroes,hearts,dance,82
0rmGAIH9LNJewFw7nKzZnc,you give love a bad name,bon jovi,bon jovi,you give love a bad name,metal,82
0vHfVsEe6Ps0d8cZ9PGzSw,loco por perrearte - remix,de la ghetto;rauw alejandro,de la ghetto,loco por perrearte remix,latino,82
0z8hI3OPS8ADPWtoCjjLl6,summer of love (shawn mendes & tainy),shawn mendes;tainy,shawn mendes,summer of love,dance,82
0zlGnseLGzRIBA0TJcb3Bo,"manike (from ""thank god"")",yohani;jubin nautiyal;tanishk bagchi;rashmi virag;surya ragunaathan,yohani,manike,indie,82
10nyNJ6zNy2YVYLrcwLccB,no surprises,radiohead,radiohead,no surprises,alt-rock,82
11iIikXxC6NP0Ma8vMD27x,alien blues,vundabar,vundabar,alien blues,garage,82
161DnLWsx1i3u1JT05lzqU,talking to the moon,bruno mars,bruno mars,talking to the moon,dance,82
1QpwvWMQGdOgA8MXXfgs4H,dice,nmixx,nmixx,dice,k-pop,82
1TfqLAPs4K3s2rJMoCokcS,sweet dreams (are made of this) - remastered,eurythmics;annie lennox;dave stewart,eurythmics,sweet dreams,rock,82
1yvMUkIOTeUNtNWlWRgANS,unstoppable,sia,sia,unstoppable,dance,82
200x8ONbPfFzByUr3fVz46,she had me at heads carolina,cole swindell,cole swindell,she had me at heads carolina,country,82
228BxWXUYQPJrJYHDLOHkj,gasolina,daddy yankee,daddy yankee,gasolina,latin,82
28n8z9IQKyjMPxmvYMBqZa,the kind of love we make,luke combs,luke combs,the kind of love we make,country,82
29m79w9xPMH4YCD6r8JSmV,excuses,ap dhillon;gurinder gill;intense,ap dhillon,excuses,hip-hop,82
2FY7b99s15jUprqC0M5NCT,natural,imagine dragons,imagine dragons,natural,rock,82
2Foc5Q5nqNiosCNqttzHof,get lucky (feat. pharrell williams & nile rodgers) - radio edit,daft punk;pharrell williams;nile rodgers,daft punk,get lucky,electro,82
2GThBgzZoZfz0lx1JjBwfe,those eyes,new west,new west,those eyes,indie,82
2GiJYvgVaD2HtM8GqD9EgQ,electric love,børns,børns,electric love,rock,82
2JzZzZUQj3Qff7wapcbKjc,see you again (feat. charlie puth),wiz khalifa;charlie puth,wiz khalifa,see you again,dance,82
2XIc1pqjXV3Cr2BQUGNBck,la noche de anoche,bad bunny;rosalía,bad bunny,la noche de anoche,latino,82
2Z8WuEywRWYTKe1NybPQEW,ride,twenty one pilots,twenty one pilots,ride,rock,82
2g6tReTlM2Akp41g0HaeXN,die hard,kendrick lamar;blxst;amanda reifer,kendrick lamar,die hard,hip-hop,82
2gam98EZKrF9XuOkU13ApN,promiscuous,nelly furtado;timbaland,nelly furtado,promiscuous,latin,82
2m6Ko3CY1qXNNja8AlugNc,angel baby,troye sivan,troye sivan,angel baby,dance,82
2qOm7ukLyHUXWyR4ZWLwxA,it was a good day,ice cube,ice cube,it was a good day,funk,82
2tFwfmceQa1Y6nRPhYbEtC,cómo se siente - remix,jhayco;bad bunny,jhayco,como se siente remix,latino,82
3B54sVLJ402zGa6Xm4YGNe,unforgettable,french montana;swae lee,french montana,unforgettable,hip-hop,82
3BHR1mJOqn2UZyq98YKPgd,typa girl,blackpink,blackpink,typa girl,k-pop,82
3IznIgmXtrUaoPWpQTy5jB,not allowed,tv girl,tv girl,not allowed,indie-pop,82
3Kkjo3cT83cw09VJyrLNwX,oh my god,adele,adele,oh my god,british,82
3O8G8eVrhfXTGttyQ1xVuq,case 143,stray kids,stray kids,case,k-pop,82
3ZOEytgrvLwQaqXreDs2Jx,can't stop,red hot chili peppers,red hot chili peppers,can t stop,alt-rock,82
3afkJSKX0EAMsJXTZnDXXJ,strawberries & cigarettes,troye sivan,troye sivan,strawberries cigarettes,dance,82
3d9DChrdc6BOeFsbrZ3Is0,under the bridge,red hot chili peppers,red hot chili peppers,under the bridge,alt-rock,82
3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",ariana grande,ariana grande,thank u next,dance,82
3eekarcy7kvN4yt5ZFzltW,highest in the room,travis scott,travis scott,highest in the room,hip-hop,82
3vkQ5DAB1qQMYO4Mr9zJN6,gimme! gimme! gimme! (a man after midnight),abba,abba,gimme gimme gimme,swedish,82
41wtwzCZkXwpnakmwJ239F,si veo a tu mamá,bad bunny,bad bunny,si veo a tu mama,latino,82
42TMa2hgBNjte4uV7jNCnQ,baller,shubh;ikky,shubh,baller,hip-hop,82
48UPSzbZjgc449aqz8bxox,californication,red hot chili peppers,red hot chili peppers,californication,alt-rock,82
4BP3uh0hFLFRb5cjsgLqDh,fortunate son,creedence clearwater revival,creedence clearwater revival,fortunate son,country,82
4HlFJV71xXKIGcU3kRyttv,"hey, soul sister",train,train,hey soul sister,rock,82
4R8BJggjosTswLxtkw8V7P,no me conoce - remix,jhayco;j balvin;bad bunny,jhayco,no me conoce remix,latino,82
4SSbtLDkepeOHAckM1FCBP,los aparatos,el alfa;noriel;trueno,el alfa,los aparatos,latino,82
4cG7HUWYHBV6R6tHn1gxrl,friday (feat. mufasa & hypeman) - dopamine re-edit,riton;nightcrawlers;mufasa & hypeman;dopamine,riton,friday dopamine re,edm,82
4fSIb4hdOQ151TILNsSEaF,todo de ti,rauw alejandro,rauw alejandro,todo de ti,latino,82
4srcMdbm2qzVG98tJajHxp,pantysito,alejo;feid;robi,alejo,pantysito,latino,82
4svaKoxMMP7ImmKrD5hfQu,victoria’s secret,jax,jax,victoria s secret,singer-songwriter,82
4u7EnebtmKWzUH433cf5Qv,bohemian rhapsody - remastered 2011,queen,queen,bohemian rhapsody,rock,82
5MxNLUsfh7uzROypsoO5qe,dream on,aerosmith,aerosmith,dream on,hard-rock,82
5NvOZCjZaGGGL597exlQWv,line without a hook,ricky montgomery,ricky montgomery,line without a hook,indie-pop,82
5T8EDUDqKcs6OSOwEsfqG7,don't stop me now - remastered 2011,queen,queen,don t stop me now,rock,82
5WtfUKzXircvW8l5aaVZWT,what a time (feat. niall horan),julia michaels;niall horan,julia michaels,what a time,dance,82
5vjLSffimiIP26QG5WcN2K,hold on,chord overstreet,chord overstreet,hold on,acoustic,82
64dLd6rVqDLtkXFYrEUHIU,new gold (feat. tame impala and bootie brown),gorillaz;tame impala;bootie brown,gorillaz,new gold,alternative,82
6FE2iI43OZnszFLuLtvvmg,classic,mkto,mkto,classic,rock,82
6GomT970rCOkKAyyrwJeZi,move your body,öwnboss;sevek,ownboss,move your body,brazil,82
6MpCaSIOfqBqbMED4kXgNY,prom queen,beach bunny,beach bunny,prom queen,indie-pop,82
6YUTL4dYpB9xZO5qExPf05,summer,calvin harris,calvin harris,summer,electro,82
6dGnYIeXmHdcikdzNNDMm2,here comes the sun - remastered 2009,the beatles,the beatles,here comes the sun,british,82
6epn3r7S14KUqlReYr77hA,baby,justin bieber;ludacris,justin bieber,baby,pop,82
6f3Slt0GbA2bPZlz0aIFXN,the business,tiësto,tiesto,the business,edm,82
6f5ExP43esnvdKPddwKXJH,better days (neiked x mae muller x polo g),neiked;mae muller;polo g,neiked,better days,dance,82
6ojZtz3sZr6ynvejLOqgCj,nos comemos (feat. ozuna),tiago pzk;ozuna,tiago pzk,nos comemos,latino,82
748mdHapucXQri7IAO8yFK,kiss me more (feat. sza),doja cat;sza,doja cat,kiss me more,dance,82
7BqBn9nzAq8spo5e7cZ0dJ,just the way you are,bruno mars,bruno mars,just the way you are,dance,82
7EZC6E7UjZe63f1jRmkWxt,zombie,the cranberries,the cranberries,zombie,rock,82
7H7NyZ3G075GqPx2evsfeb,chamber of reflection,mac demarco,mac demarco,chamber of reflection,edm,82
7floNISpH8VF4z4459Qo18,look at me!,xxxtentacion,xxxtentacion,look at me,emo,82
7tqhbajSfrz2F7E1Z75ASX,ain't no mountain high enough,marvin gaye;tammi terrell,marvin gaye,ain t no mountain high enough,funk,82
7ycWLEP1GsNjVvcjawXz3z,praise the lord (da shine) (feat. skepta),a$ap rocky;skepta,a$ap rocky,praise the lord,hip-hop,82
7yq4Qj7cqayVTp3FF9CWbm,riptide,vance joy,vance joy,riptide,folk,82
07MDkzWARZaLEdKxo6yArG,meet me at our spot,the anxiety;willow;tyler cole,the anxiety,meet me at our spot,alternative,81
0Be7sopyKMv8Y8npsUkax2,tacones rojos,sebastian yatra,sebastian yatra,tacones rojos,reggaeton,81
0TK2YIli7K1leLovkQiNik,señorita,shawn mendes;camila cabello,shawn mendes,senorita,dance,81
0WQiDwKJclirSYG9v5tayI,there is a light that never goes out - 2011 remaster,the smiths,the smiths,there is a light that never goes out,punk,81
0WSa1sucoNRcEeULlZVQXj,can you feel my heart,bring me the horizon,bring me the horizon,can you feel my heart,metal,81
0Z2J91b2iTGLVTZC4fKgxf,hit 'em up - single version,2pac;outlawz,2pac,hit em up single,funk,81
0azC730Exh71aQlOt9Zj3y,this is what you came for,calvin harris;rihanna,calvin harris,this is what you came for,dance,81
0laYHRpNTS6i8FXdupHkJ4,love you like a love song,selena gomez & the scene,selena gomez,love you like a love song,dance,81
0snQkGI5qnAmohLE7jTsTn,toxicity,system of a down,system of a down,toxicity,alternative,81
0snQrp1VaY5Pj1YIHRJpRJ,chaand baaliyan,aditya a,aditya a,chaand baaliyan,indie,81
0yCWDaAgOtg6TKlNCg9rwA,tu aake dekhle,king,king,tu aake dekhle,hip-hop,81
1fewSx2d5KIZ04wsooEBOz,space cadet (feat. gunna),metro boomin;gunna,metro boomin,space cadet,hip-hop,81
1r8ZCjfrQxoy2wVaBUbpwg,thousand miles,the kid laroi,the kid laroi,thousand miles,hip-hop,81
1rqqCSm0Qe4I9rUvWncaom,high hopes,panic! at the disco,panic! at the disco,high hopes,rock,81
21szgNA72iLwvBxHQLgwBh,die first,nessa barrett,nessa barrett,die first,electro,81
22vgEDb5hykfaTwLuskFGD,sucker,jonas brothers,jonas brothers,sucker,dance,81
24Yi9hE78yPEbZ4kxyoXAI,roses - imanbek remix,saint jhn;imanbek,saint jhn,roses imanbek remix,house,81
25ZAibhr3bdlMCLmubZDVt,que pretendes,j balvin;bad bunny,j balvin,que pretendes,latino,81
2BJWxD8xKrDv8vneTvTIm9,beat the odds,lil tjay,lil tjay,beat the odds,r-n-b,81
2IzV2SPZQLadtA46ni3ICq,berlin,zion & lennox;maria becerra,zion,berlin,latino,81
2MuWTIM3b0YEAskbeeFE1i,master of puppets,metallica,metallica,master of puppets,hard-rock,81
2P4OICZRVAQcYAV2JReRfj,waiting for love,avicii,avicii,waiting for love,dance,81
2RSHsoi04658QL5xgQVov3,bad liar,imagine dragons,imagine dragons,bad liar,rock,81
2SiXAy7TuUkycRVbbWDEpo,you shook me all night long,ac/dc,ac/dc,you shook me all night long,hard-rock,81
2ZWlPOoWh0626oTaHrnl2a,ivy,frank ocean,frank ocean,ivy,soul,81
2ekn2ttSfGqwhhate0LSR0,new rules,dua lipa,dua lipa,new rules,dance,81
2enPRFda84VE2wtI8c86Uf,always forever,cults,cults,always forever,indie-pop,81
2iUXsYOEPhVqEBwsqP70rE,youngblood,5 seconds of summer,5 seconds of summer,youngblood,dance,81
2kQuhkFX7uSVepCD3h29g5,smack that,akon;eminem,akon,smack that,dance,81
2prnn41CblB8B4yWACDljP,love tonight - david guetta remix edit,shouse;david guetta,shouse,love tonight david guetta remix,house,81
2tnVG71enUj33Ic2nFN6kZ,ride it,regard,regard,ride it,edm,81
37Tmv4NnfQeb0ZgUC4fOJj,sultans of swing,dire straits,dire straits,sultans of swing,rock,81
3FAclTFfvUuQYnEsptbK8w,back to black,amy winehouse,amy winehouse,back to black,british,81
3J8EOeKLTLXORtWPpOU5bE,calling my phone,lil tjay;6lack,lil tjay,calling my phone,r-n-b,81
3PfIrDoz19wz7qK7tYeu62,don't start now,dua lipa,dua lipa,don t start now,dance,81
3SErMoIKdRELto2OspGs5L,idfc,blackbear,blackbear,idfc,electro,81
3YRCqOhFifThpSRFJ1VWFM,november rain,guns n' roses,guns n' roses,november rain,hard-rock,81
3bNv3VuUOKgrf5hu3YcuRo,someone like you,adele,adele,someone like you,british,81
3eJH2nAjvNXdmPfBkALiPZ,acapulco,jason derulo,jason derulo,acapulco,dance,81
3fqwjXwUGN6vbzIwvyFMhx,tennessee whiskey,chris stapleton,chris stapleton,tennessee whiskey,country,81
3gdewACMIVMEWVbyb8O9sY,"rocket man (i think it's going to be a long, long time)",elton john,elton john,rocket man,piano,81
3uwnnTQcHM1rDqSfA4gQNz,cool for the summer,demi lovato,demi lovato,cool for the summer,dance,81
3yMC1KsTwh0ceXdIe4QQAQ,fingers crossed,lauren spencer smith,lauren spencer smith,fingers crossed,singer-songwriter,81
41zXlQxzTi6cGAjpOXyLYH,idontwannabeyouanymore,billie eilish,billie eilish,idontwannabeyouanymore,electro,81
47BBI51FKFwOMlIiX6m8ya,i want it that way,backstreet boys,backstreet boys,i want it that way,dance,81
4EchqUKQ3qAQuRNKmeIpnf,the kids aren't alright,the offspring,the offspring,the kids aren t alright,alt-rock,81
4HzqWEdAbzcVFDv0pvxV4w,sobrio,maluma,maluma,sobrio,latino,81
4IhTXiZLKATmwhMZIb1GQN,lights are on,tom rosenthal,tom rosenthal,lights are on,british,81
4LwU4Vp6od3Sb08CsP99GC,the next episode,dr. dre;snoop dogg,dr. dre,the next episode,funk,81
4OSBTYWVwsQhGLF9NHvIbR,rolling in the deep,adele,adele,rolling in the deep,british,81
4OwhwvKESFtuu06dTgct7i,tiroteo - remix,marc seguí;rauw alejandro;pol granch,marc segui,tiroteo remix,spanish,81
4XqXNU8MwPHwbgZmNXmAdc,junio,maluma,maluma,junio,latino,81
4jvjzW7Hm0yK4LvvE0Paz9,falling down - bonus track,lil peep;xxxtentacion,lil peep,falling down track,emo,81
4osgfFTICMkcGbbigdsa53,novacane,frank ocean,frank ocean,novacane,soul,81
4v7DCN09hgXkKazefkznDQ,lonely,akon,akon,lonely,dance,81
51Grh1RyUDcMBbpuyUIUHI,rises the moon,liana flores,liana flores,rises the moon,indie-pop,81
5Qnrgqy1pAm9GyNQOgyVFz,fourth of july,sufjan stevens,sufjan stevens,fourth of july,singer-songwriter,81
5RubKOuDoPn5Kj5TLVxSxY,te mudaste,bad bunny,bad bunny,te mudaste,latino,81
5odlY52u43F5BjByhxg7wg,golden hour,jvke,jvke,golden hour,indie-pop,81
5sICkBXVmaCQk5aISGR3x1,enter sandman,metallica,metallica,enter sandman,hard-rock,81
5uEYRdEIh9Bo4fpjDd4Na9,goosebumps - remix,travis scott;hvme,travis scott,goosebumps remix,hip-hop,81
6Dy1jexKYriXAVG6evyUTJ,out out (feat. charli xcx & saweetie),joel corry;jax jones;charli xcx;saweetie,joel corry,out out,edm,81
6EbVuwU7EnKeF2hdpViXCH,die young (feat. 347aidan),sleepy hallow;347aidan,sleepy hallow,die young,r-n-b,81
6GG73Jik4jUlQCkKg9JuGO,the middle,jimmy eat world,jimmy eat world,the middle,alt-rock,81
6L89mwZXSOwYl76YXfX13s,basket case,green day,green day,basket case,punk,81
6Qn5zhYkTa37e91HC1D7lb,whatever it takes,imagine dragons,imagine dragons,whatever it takes,rock,81
6RtPijgfPKROxEzTHNRiDp,rude,magic!,magic!,rude,reggae,81
6TfBA04WJ3X1d1wXhaCFVT,"you're gonna go far, kid",the offspring,the offspring,you re gonna go far kid,alt-rock,81
6e9Ew4AECYwY5Xgs2ZKMgp,mercedes tintia,anuel aa,anuel aa,mercedes tintia,latino,81
6fhG2KJgwO7CrNflRaRmvp,dandelions - slowed + reverb,ruth b.;slater,ruth b.,dandelions slowed reverb,pop,81
6foY66mWZN0pSRjZ408c00,whiskey glasses,morgan wallen,morgan wallen,whiskey glasses,country,81
6i0V12jOa3mr6uu4WYhUBr,heathens,twenty one pilots,twenty one pilots,heathens,rock,81
6jgkEbmQ2F2onEqsEhiliL,my kind of woman,mac demarco,mac demarco,my kind of woman,edm,81
6lanRgr6wXibZr8KgzXxBl,a thousand years,christina perri,christina perri,a thousand years,dance,81
71wFwRo8xGc4lrcyKwsvba,callaita,bad bunny;tainy,bad bunny,callaita,latino,81
77loZpT5Y5PRP1S451P9Yz,the reason,hoobastank,hoobastank,the reason,alt-rock,81
7B3z0ySL9Rr0XvZEAjWZzM,sofia,clairo,clairo,sofia,indie-pop,81
7DnAm9FOTWE3cUvso43HhI,sweet but psycho,ava max,ava max,sweet but psycho,dance,81
7GNRUsU3M4XNDDB9xle5Dz,that that (prod. & feat. suga of bts),psy;suga,psy,that that,hip-hop,81
7Ie9W94M7OjPoZVV216Xus,not afraid,eminem,eminem,not afraid,hip-hop,81
7a53HqqArd4b9NF4XAmlbI,kings & queens,ava max,ava max,kings queens,dance,81
7d7aPD2oxuzjhOZnu4Dj23,mayor que usted,natti natasha;daddy yankee;wisin & yandel,natti natasha,mayor que usted,latino,81
7e89621JPkKaeDSTQ3avtg,sweet home alabama,lynyrd skynyrd,lynyrd skynyrd,sweet home alabama,blues,81
7j31rVgGX9Q2blT92VBEA0,teenagers,my chemical romance,my chemical romance,teenagers,emo,81
7vGuf3Y35N4wmASOKLUVVU,silence,marshmello;khalid,marshmello,silence,dance,81
04aAxqtGp5pv12UXAg4pkq,centuries,fall out boy,fall out boy,centuries,emo,80
09IStsImFySgyp0pIQdqAc,the middle,zedd;maren morris;grey,zedd,the middle,dance,80
0I1eFRytp4XRhLCjT6tZm7,i can't handle change,roar,roar,i can t handle change,indie-pop,80
0IGUXY4JbK18bu9oD4mPIm,tomboy,(g)i-dle,(g)i-dle,tomboy,k-pop,80
0NdTUS4UiNYCNn5FgVqKQY,snap out of it,arctic monkeys,arctic monkeys,snap out of it,garage,80
0Ryd8975WihbObpp5cPW1t,boyfriend (with social house),ariana grande;social house,ariana grande,boyfriend,dance,80
0TDLuuLlV54CkRRUOahJb4,titanium (feat. sia),david guetta;sia,david guetta,titanium,dance,80
0b18g3G5spr4ZCkz7Y6Q0Q,rasputin,majestic;boney m.,majestic,rasputin,dance,80
0bVtevEgtDIeRjCJbK3Lmv,welcome to the jungle,guns n' roses,guns n' roses,welcome to the jungle,hard-rock,80
0gmbgwZ8iqyMPmXefof8Yf,how you remind me,nickelback,nickelback,how you remind me,alt-rock,80
0ikz6tENMONtK6qGkOrU3c,wake me up before you go-go,wham!,wham!,wake me up before you go go,disco,80
0nLiqZ6A27jJri2VCalIUs,nothing else matters,metallica,metallica,nothing else matters,hard-rock,80
0qvzXomUDJVaUboy2wMfiS,this town,niall horan,niall horan,this town,dance,80
0tBbt8CrmxbjRP0pueQkyU,wolves,selena gomez;marshmello,selena gomez,wolves,dance,80
0v1XpBHnsbkCn7iJ9Ucr1l,it's my life,bon jovi,bon jovi,it s my life,metal,80
1EzrEOXmMH3G43AXT1y7pA,i'm yours,jason mraz,jason mraz,i m yours,acoustic,80
1I2MEjnS9c4OPMnKWbIuYs,hard to love,blackpink,blackpink,hard to love,k-pop,80
1TQXIltqoZ5XXyfCbAeSQQ,dancing with your ghost,sasha alex sloan,sasha alex sloan,dancing with your ghost,electro,80
1Xi84slp6FryDSCbzq4UCD,arcade,duncan laurence,duncan laurence,arcade,pop,80
1Y3LN4zO1Edc2EluIoSPJN,until i found you (with em beihold) - em beihold version,stephen sanchez;em beihold,stephen sanchez,until i found you em beihold,singer-songwriter,80
1foMv2HQwfQ2vntFf9HFeG,rhinestone eyes,gorillaz,gorillaz,rhinestone eyes,alternative,80
1gihuPhrLraKYrJMAEONyc,feel so close - radio edit,calvin harris,calvin harris,feel so close,electro,80
1i1fxkWeaMmKEB4T7zqbzK,don't let me down,the chainsmokers;daya,the chainsmokers,don t let me down,dance,80
